Daily hospital occupancy,value_t-1,value_t-2,value_t-3,value_t-4,value_t-5,value_t-6,value_t-7,country_Belgium,country_Croatia,country_Cyprus,country_Czechia,country_Denmark,country_Estonia,country_Iceland,country_Ireland,country_Italy,country_Lithuania,country_Netherlands,country_Norway,country_Portugal,country_Slovenia,country_Spain
0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.4,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.4,0.4,0.3,0.2,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.6,0.4,0.4,0.3,0.2,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.19,0.06,0.04,0.04,0.03,0.02,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.49,0.19,0.06,0.04,0.04,0.03,0.02,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.5,0.49,0.19,0.06,0.04,0.04,0.03,0.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.55,0.5,0.49,0.19,0.06,0.04,0.04,0.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.66,0.55,0.5,0.49,0.19,0.06,0.04,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.79,0.66,0.55,0.5,0.49,0.19,0.06,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.97,0.79,0.66,0.55,0.5,0.49,0.19,0.06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.117,0.097,0.079,0.066,0.055,0.05,0.049,0.019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.135,0.117,0.097,0.079,0.066,0.055,0.05,0.049,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.174,0.135,0.117,0.097,0.079,0.066,0.055,0.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.205,0.174,0.135,0.117,0.097,0.079,0.066,0.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.237,0.205,0.174,0.135,0.117,0.097,0.079,0.066,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.271,0.237,0.205,0.174,0.135,0.117,0.097,0.079,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.282,0.271,0.237,0.205,0.174,0.135,0.117,0.097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.294,0.282,0.271,0.237,0.205,0.174,0.135,0.117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.322,0.294,0.282,0.271,0.237,0.205,0.174,0.135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.345,0.322,0.294,0.282,0.271,0.237,0.205,0.174,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.351,0.345,0.322,0.294,0.282,0.271,0.237,0.205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.375,0.351,0.345,0.322,0.294,0.282,0.271,0.237,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.365,0.375,0.351,0.345,0.322,0.294,0.282,0.271,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.371,0.365,0.375,0.351,0.345,0.322,0.294,0.282,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.395,0.371,0.365,0.375,0.351,0.345,0.322,0.294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.413,0.395,0.371,0.365,0.375,0.351,0.345,0.322,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.423,0.413,0.395,0.371,0.365,0.375,0.351,0.345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.417,0.423,0.413,0.395,0.371,0.365,0.375,0.351,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.406,0.417,0.423,0.413,0.395,0.371,0.365,0.375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.406,0.406,0.417,0.423,0.413,0.395,0.371,0.365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.402,0.406,0.406,0.417,0.423,0.413,0.395,0.371,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.395,0.402,0.406,0.406,0.417,0.423,0.413,0.395,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.385,0.395,0.402,0.406,0.406,0.417,0.423,0.413,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.37,0.385,0.395,0.402,0.406,0.406,0.417,0.423,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.362,0.37,0.385,0.395,0.402,0.406,0.406,0.417,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.355,0.362,0.37,0.385,0.395,0.402,0.406,0.406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.338,0.355,0.362,0.37,0.385,0.395,0.402,0.406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.345,0.338,0.355,0.362,0.37,0.385,0.395,0.402,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.348,0.345,0.338,0.355,0.362,0.37,0.385,0.395,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.365,0.348,0.345,0.338,0.355,0.362,0.37,0.385,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.342,0.365,0.348,0.345,0.338,0.355,0.362,0.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.335,0.342,0.365,0.348,0.345,0.338,0.355,0.362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.329,0.335,0.342,0.365,0.348,0.345,0.338,0.355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.314,0.329,0.335,0.342,0.365,0.348,0.345,0.338,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.309,0.314,0.329,0.335,0.342,0.365,0.348,0.345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.309,0.309,0.314,0.329,0.335,0.342,0.365,0.348,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.305,0.309,0.309,0.314,0.329,0.335,0.342,0.365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.286,0.305,0.309,0.309,0.314,0.329,0.335,0.342,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.273,0.286,0.305,0.309,0.309,0.314,0.329,0.335,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.244,0.273,0.286,0.305,0.309,0.309,0.314,0.329,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.233,0.244,0.273,0.286,0.305,0.309,0.309,0.314,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.232,0.233,0.244,0.273,0.286,0.305,0.309,0.309,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.236,0.232,0.233,0.244,0.273,0.286,0.305,0.309,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.223,0.236,0.232,0.233,0.244,0.273,0.286,0.305,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.209,0.223,0.236,0.232,0.233,0.244,0.273,0.286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.191,0.209,0.223,0.236,0.232,0.233,0.244,0.273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.185,0.191,0.209,0.223,0.236,0.232,0.233,0.244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.173,0.185,0.191,0.209,0.223,0.236,0.232,0.233,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.167,0.173,0.185,0.191,0.209,0.223,0.236,0.232,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.167,0.167,0.173,0.185,0.191,0.209,0.223,0.236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.157,0.167,0.167,0.173,0.185,0.191,0.209,0.223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.146,0.157,0.167,0.167,0.173,0.185,0.191,0.209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.128,0.146,0.157,0.167,0.167,0.173,0.185,0.191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.118,0.128,0.146,0.157,0.167,0.167,0.173,0.185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.112,0.118,0.128,0.146,0.157,0.167,0.167,0.173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.11,0.112,0.118,0.128,0.146,0.157,0.167,0.167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.115,0.11,0.112,0.118,0.128,0.146,0.157,0.167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.109,0.115,0.11,0.112,0.118,0.128,0.146,0.157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.101,0.109,0.115,0.11,0.112,0.118,0.128,0.146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.101,0.101,0.109,0.115,0.11,0.112,0.118,0.128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.098,0.101,0.101,0.109,0.115,0.11,0.112,0.118,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.093,0.098,0.101,0.101,0.109,0.115,0.11,0.112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.094,0.093,0.098,0.101,0.101,0.109,0.115,0.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.091,0.094,0.093,0.098,0.101,0.101,0.109,0.115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.092,0.091,0.094,0.093,0.098,0.101,0.101,0.109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.086,0.092,0.091,0.094,0.093,0.098,0.101,0.101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.073,0.086,0.092,0.091,0.094,0.093,0.098,0.101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.71,0.73,0.86,0.92,0.91,0.94,0.93,0.98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.72,0.71,0.73,0.86,0.92,0.91,0.94,0.93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7,0.72,0.71,0.73,0.86,0.92,0.91,0.94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.73,0.7,0.72,0.71,0.73,0.86,0.92,0.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.75,0.73,0.7,0.72,0.71,0.73,0.86,0.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.65,0.75,0.73,0.7,0.72,0.71,0.73,0.86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.6,0.65,0.75,0.73,0.7,0.72,0.71,0.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.6,0.6,0.65,0.75,0.73,0.7,0.72,0.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.59,0.6,0.6,0.65,0.75,0.73,0.7,0.72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.61,0.59,0.6,0.6,0.65,0.75,0.73,0.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.6,0.61,0.59,0.6,0.6,0.65,0.75,0.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.63,0.6,0.61,0.59,0.6,0.6,0.65,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.66,0.63,0.6,0.61,0.59,0.6,0.6,0.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.65,0.66,0.63,0.6,0.61,0.59,0.6,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.69,0.65,0.66,0.63,0.6,0.61,0.59,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.67,0.69,0.65,0.66,0.63,0.6,0.61,0.59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.68,0.67,0.69,0.65,0.66,0.63,0.6,0.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.77,0.68,0.67,0.69,0.65,0.66,0.63,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.78,0.77,0.68,0.67,0.69,0.65,0.66,0.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.84,0.78,0.77,0.68,0.67,0.69,0.65,0.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.83,0.84,0.78,0.77,0.68,0.67,0.69,0.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.82,0.83,0.84,0.78,0.77,0.68,0.67,0.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8,0.82,0.83,0.84,0.78,0.77,0.68,0.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.74,0.8,0.82,0.83,0.84,0.78,0.77,0.68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.75,0.74,0.8,0.82,0.83,0.84,0.78,0.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.76,0.75,0.74,0.8,0.82,0.83,0.84,0.78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.78,0.76,0.75,0.74,0.8,0.82,0.83,0.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.67,0.78,0.76,0.75,0.74,0.8,0.82,0.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.64,0.67,0.78,0.76,0.75,0.74,0.8,0.82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.61,0.64,0.67,0.78,0.76,0.75,0.74,0.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.66,0.61,0.64,0.67,0.78,0.76,0.75,0.74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.69,0.66,0.61,0.64,0.67,0.78,0.76,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.71,0.69,0.66,0.61,0.64,0.67,0.78,0.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.75,0.71,0.69,0.66,0.61,0.64,0.67,0.78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.72,0.75,0.71,0.69,0.66,0.61,0.64,0.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.71,0.72,0.75,0.71,0.69,0.66,0.61,0.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7,0.71,0.72,0.75,0.71,0.69,0.66,0.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.73,0.7,0.71,0.72,0.75,0.71,0.69,0.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.69,0.73,0.7,0.71,0.72,0.75,0.71,0.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.77,0.69,0.73,0.7,0.71,0.72,0.75,0.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.85,0.77,0.69,0.73,0.7,0.71,0.72,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.73,0.85,0.77,0.69,0.73,0.7,0.71,0.72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.69,0.73,0.85,0.77,0.69,0.73,0.7,0.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.64,0.69,0.73,0.85,0.77,0.69,0.73,0.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.65,0.64,0.69,0.73,0.85,0.77,0.69,0.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.71,0.65,0.64,0.69,0.73,0.85,0.77,0.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.71,0.71,0.65,0.64,0.69,0.73,0.85,0.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8,0.71,0.71,0.65,0.64,0.69,0.73,0.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.76,0.8,0.71,0.71,0.65,0.64,0.69,0.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.74,0.76,0.8,0.71,0.71,0.65,0.64,0.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.74,0.74,0.76,0.8,0.71,0.71,0.65,0.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.74,0.74,0.74,0.76,0.8,0.71,0.71,0.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.71,0.74,0.74,0.74,0.76,0.8,0.71,0.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.78,0.71,0.74,0.74,0.74,0.76,0.8,0.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.92,0.78,0.71,0.74,0.74,0.74,0.76,0.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.91,0.92,0.78,0.71,0.74,0.74,0.74,0.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.94,0.91,0.92,0.78,0.71,0.74,0.74,0.74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.92,0.94,0.91,0.92,0.78,0.71,0.74,0.74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.91,0.92,0.94,0.91,0.92,0.78,0.71,0.74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.109,0.091,0.092,0.094,0.091,0.092,0.078,0.071,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.114,0.109,0.091,0.092,0.094,0.091,0.092,0.078,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.116,0.114,0.109,0.091,0.092,0.094,0.091,0.092,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.117,0.116,0.114,0.109,0.091,0.092,0.094,0.091,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.114,0.117,0.116,0.114,0.109,0.091,0.092,0.094,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.116,0.114,0.117,0.116,0.114,0.109,0.091,0.092,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.109,0.116,0.114,0.117,0.116,0.114,0.109,0.091,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.113,0.109,0.116,0.114,0.117,0.116,0.114,0.109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.115,0.113,0.109,0.116,0.114,0.117,0.116,0.114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.11,0.115,0.113,0.109,0.116,0.114,0.117,0.116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.105,0.11,0.115,0.113,0.109,0.116,0.114,0.117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.106,0.105,0.11,0.115,0.113,0.109,0.116,0.114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.104,0.106,0.105,0.11,0.115,0.113,0.109,0.116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.107,0.104,0.106,0.105,0.11,0.115,0.113,0.109,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.113,0.107,0.104,0.106,0.105,0.11,0.115,0.113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.11,0.113,0.107,0.104,0.106,0.105,0.11,0.115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.101,0.11,0.113,0.107,0.104,0.106,0.105,0.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.106,0.101,0.11,0.113,0.107,0.104,0.106,0.105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.113,0.106,0.101,0.11,0.113,0.107,0.104,0.106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.103,0.113,0.106,0.101,0.11,0.113,0.107,0.104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.101,0.103,0.113,0.106,0.101,0.11,0.113,0.107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.113,0.101,0.103,0.113,0.106,0.101,0.11,0.113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.103,0.113,0.101,0.103,0.113,0.106,0.101,0.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.108,0.103,0.113,0.101,0.103,0.113,0.106,0.101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.116,0.108,0.103,0.113,0.101,0.103,0.113,0.106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.119,0.116,0.108,0.103,0.113,0.101,0.103,0.113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.124,0.119,0.116,0.108,0.103,0.113,0.101,0.103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.128,0.124,0.119,0.116,0.108,0.103,0.113,0.101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.129,0.128,0.124,0.119,0.116,0.108,0.103,0.113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.131,0.129,0.128,0.124,0.119,0.116,0.108,0.103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.136,0.131,0.129,0.128,0.124,0.119,0.116,0.108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.147,0.136,0.131,0.129,0.128,0.124,0.119,0.116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.155,0.147,0.136,0.131,0.129,0.128,0.124,0.119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.153,0.155,0.147,0.136,0.131,0.129,0.128,0.124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.153,0.153,0.155,0.147,0.136,0.131,0.129,0.128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.17,0.153,0.153,0.155,0.147,0.136,0.131,0.129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.177,0.17,0.153,0.153,0.155,0.147,0.136,0.131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.179,0.177,0.17,0.153,0.153,0.155,0.147,0.136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.194,0.179,0.177,0.17,0.153,0.153,0.155,0.147,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.198,0.194,0.179,0.177,0.17,0.153,0.153,0.155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.208,0.198,0.194,0.179,0.177,0.17,0.153,0.153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.219,0.208,0.198,0.194,0.179,0.177,0.17,0.153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.1486,0.1279,0.1207,0.1238,0.1163,0.1061,0.0998,0.0845,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.1632,0.1486,0.1279,0.1207,0.1238,0.1163,0.1061,0.0998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.1783,0.1632,0.1486,0.1279,0.1207,0.1238,0.1163,0.1061,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.1953,0.1783,0.1632,0.1486,0.1279,0.1207,0.1238,0.1163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.2146,0.1953,0.1783,0.1632,0.1486,0.1279,0.1207,0.1238,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.2166,0.2146,0.1953,0.1783,0.1632,0.1486,0.1279,0.1207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.2218,0.2166,0.2146,0.1953,0.1783,0.1632,0.1486,0.1279,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.2577,0.2218,0.2166,0.2146,0.1953,0.1783,0.1632,0.1486,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.269,0.2577,0.2218,0.2166,0.2146,0.1953,0.1783,0.1632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.297,0.269,0.2577,0.2218,0.2166,0.2146,0.1953,0.1783,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.3205,0.297,0.269,0.2577,0.2218,0.2166,0.2146,0.1953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.3444,0.3205,0.297,0.269,0.2577,0.2218,0.2166,0.2146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.3537,0.3444,0.3205,0.297,0.269,0.2577,0.2218,0.2166,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.3697,0.3537,0.3444,0.3205,0.297,0.269,0.2577,0.2218,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.4138,0.3697,0.3537,0.3444,0.3205,0.297,0.269,0.2577,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.4437,0.4138,0.3697,0.3537,0.3444,0.3205,0.297,0.269,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.4846,0.4437,0.4138,0.3697,0.3537,0.3444,0.3205,0.297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.5088,0.4846,0.4437,0.4138,0.3697,0.3537,0.3444,0.3205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.5436,0.5088,0.4846,0.4437,0.4138,0.3697,0.3537,0.3444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.5355,0.5436,0.5088,0.4846,0.4437,0.4138,0.3697,0.3537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.5664,0.5355,0.5436,0.5088,0.4846,0.4437,0.4138,0.3697,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.6179,0.5664,0.5355,0.5436,0.5088,0.4846,0.4437,0.4138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.6509,0.6179,0.5664,0.5355,0.5436,0.5088,0.4846,0.4437,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.6562,0.6509,0.6179,0.5664,0.5355,0.5436,0.5088,0.4846,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7261,0.6562,0.6509,0.6179,0.5664,0.5355,0.5436,0.5088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7634,0.7261,0.6562,0.6509,0.6179,0.5664,0.5355,0.5436,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7305,0.7634,0.7261,0.6562,0.6509,0.6179,0.5664,0.5355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7438,0.7305,0.7634,0.7261,0.6562,0.6509,0.6179,0.5664,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8012,0.7438,0.7305,0.7634,0.7261,0.6562,0.6509,0.6179,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8099,0.8012,0.7438,0.7305,0.7634,0.7261,0.6562,0.6509,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8156,0.8099,0.8012,0.7438,0.7305,0.7634,0.7261,0.6562,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8136,0.8156,0.8099,0.8012,0.7438,0.7305,0.7634,0.7261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8028,0.8136,0.8156,0.8099,0.8012,0.7438,0.7305,0.7634,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7403,0.8028,0.8136,0.8156,0.8099,0.8012,0.7438,0.7305,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7383,0.7403,0.8028,0.8136,0.8156,0.8099,0.8012,0.7438,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7669,0.7383,0.7403,0.8028,0.8136,0.8156,0.8099,0.8012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7497,0.7669,0.7383,0.7403,0.8028,0.8136,0.8156,0.8099,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7253,0.7497,0.7669,0.7383,0.7403,0.8028,0.8136,0.8156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7096,0.7253,0.7497,0.7669,0.7383,0.7403,0.8028,0.8136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
